filename,Bicubic_PSNR,Bicubic_MSE,Bicubic_SSIM,SRCNN_PSNR,SRCNN_MSE,SRCNN_SSIM
agricultural_0036_patch00917.png,20.6342,561.9022,0.3602,21.4264,468.2076,0.3072
agricultural_0036_patch00918.png,23.5707,285.7642,0.4098,24.0033,258.6752,0.344
agricultural_0036_patch00919.png,24.7384,218.3926,0.4245,24.7018,220.2432,0.3304
agricultural_0036_patch00920.png,21.8166,427.9804,0.3776,22.3649,377.2144,0.3109
agricultural_0036_patch00921.png,20.4238,589.7972,0.337,21.1472,499.2931,0.289
agricultural_0036_patch00922.png,20.6165,564.1998,0.3553,21.3313,478.5788,0.302
agricultural_0036_patch00923.png,22.2555,386.8376,0.3935,22.7567,344.6774,0.3277
agricultural_0036_patch00924.png,24.4944,231.0156,0.4258,24.5373,228.746,0.3338
agricultural_0037_patch00925.png,32.7093,34.846,0.8244,31.0023,51.6234,0.7656
agricultural_0037_patch00926.png,32.5955,35.7709,0.8332,30.88,53.0983,0.7646
agricultural_0037_patch00927.png,32.4656,36.8572,0.8214,30.9697,52.0128,0.7637
agricultural_0037_patch00928.png,32.8091,34.054,0.8107,31.546,45.5494,0.7674
agricultural_0037_patch00929.png,32.7939,34.1734,0.8048,31.7756,43.2036,0.7677
agricultural_0037_patch00930.png,32.3689,37.6873,0.8258,30.6195,56.3801,0.7625
agricultural_0037_patch00931.png,32.3428,37.9139,0.8305,30.5177,57.7183,0.7549
agricultural_0037_patch00932.png,32.1495,39.6399,0.8253,30.4525,58.5904,0.7517
agricultural_0037_patch00933.png,32.4997,36.5691,0.8139,31.2468,48.7973,0.7655
agricultural_0037_patch00934.png,32.6953,34.9586,0.8068,31.6263,44.7146,0.763
agricultural_0037_patch00935.png,32.1397,39.729,0.8133,30.6868,55.5138,0.7574
agricultural_0037_patch00936.png,31.8853,42.1259,0.8238,29.7514,68.8564,0.7344
agricultural_0037_patch00937.png,31.6818,44.1474,0.8229,29.6187,70.9929,0.7279
agricultural_0037_patch00938.png,32.0528,40.532,0.8196,30.2056,62.0186,0.7511
agricultural_0037_patch00939.png,32.441,37.0665,0.8064,31.3622,47.5179,0.763
agricultural_0037_patch00940.png,32.6096,35.655,0.8151,31.2934,48.2775,0.7684
agricultural_0037_patch00941.png,32.1417,39.7105,0.821,29.7256,69.2667,0.7276
agricultural_0037_patch00942.png,31.7577,43.3817,0.8235,29.4479,73.8396,0.7193
agricultural_0037_patch00943.png,31.6414,44.5598,0.8219,29.521,72.6072,0.7301
agricultural_0037_patch00944.png,32.0635,40.4329,0.8155,30.9323,52.4624,0.7638
agricultural_0037_patch00945.png,33.1933,31.1711,0.8328,31.8746,42.2302,0.7865
agricultural_0037_patch00946.png,32.2745,38.5154,0.8376,29.5621,71.9228,0.7319
agricultural_0037_patch00947.png,31.9292,41.7022,0.8389,29.208,78.0333,0.7163
agricultural_0037_patch00948.png,31.6333,44.6424,0.8311,29.0091,81.6899,0.7107
agricultural_0037_patch00949.png,32.1384,39.7412,0.8275,30.7852,54.2698,0.7706
agricultural_0038_patch00950.png,33.265,30.6606,0.8377,31.5261,45.7579,0.7704
agricultural_0038_patch00951.png,33.5071,28.9985,0.837,31.8635,42.3377,0.7762
agricultural_0038_patch00952.png,33.4715,29.2371,0.8217,32.2875,38.4001,0.7781
agricultural_0038_patch00953.png,33.5325,28.8292,0.8087,32.4678,36.8385,0.7723
agricultural_0038_patch00954.png,33.7172,27.6284,0.8112,32.6727,35.141,0.7768
agricultural_0038_patch00955.png,33.5771,28.5347,0.8428,31.7558,43.401,0.77
agricultural_0038_patch00956.png,33.4829,29.1602,0.8361,32.031,40.7363,0.7758
agricultural_0038_patch00957.png,33.2192,30.9859,0.8248,31.9421,41.5787,0.7724
agricultural_0038_patch00958.png,33.23,30.9089,0.8185,32.1325,39.7948,0.7761
agricultural_0038_patch00959.png,33.4698,29.2482,0.8188,32.4418,37.0598,0.7826
agricultural_0038_patch00960.png,33.5835,28.4927,0.8405,31.7868,43.0922,0.7703
agricultural_0038_patch00961.png,33.5047,29.0142,0.8387,31.9988,41.0398,0.7771
agricultural_0038_patch00962.png,33.4254,29.5486,0.8359,32.0532,40.5283,0.7826
agricultural_0038_patch00963.png,33.0817,31.9821,0.8331,31.8155,42.8084,0.7797
agricultural_0038_patch00964.png,33.05,32.2166,0.8245,31.8686,42.2884,0.7775
agricultural_0038_patch00965.png,33.7518,27.4098,0.8385,32.1451,39.6802,0.7833
agricultural_0038_patch00966.png,33.811,27.0387,0.8388,32.3006,38.2838,0.7871
agricultural_0038_patch00967.png,33.7821,27.2188,0.8359,32.4227,37.2227,0.7874
agricultural_0038_patch00968.png,33.2514,30.7566,0.8297,31.9246,41.7461,0.7785
agricultural_0038_patch00969.png,32.7794,34.2878,0.8127,31.594,45.048,0.7594
agricultural_0038_patch00970.png,33.6969,27.7582,0.826,32.4229,37.2208,0.7879
agricultural_0038_patch00971.png,33.6751,27.8978,0.826,32.4492,36.9964,0.7867
agricultural_0038_patch00972.png,33.9674,26.082,0.8317,32.6539,35.2928,0.789
agricultural_0038_patch00973.png,33.5901,28.449,0.8254,32.356,37.7988,0.7837
agricultural_0038_patch00974.png,32.8804,33.4995,0.8066,31.6702,44.2645,0.7569
agricultural_0039_patch00975.png,30.9999,51.6519,0.814,29.25,77.2828,0.6986
agricultural_0039_patch00976.png,31.9731,41.283,0.8181,30.2125,61.9201,0.7196
agricultural_0039_patch00977.png,32.9269,33.1432,0.8437,30.8795,53.1043,0.7468
agricultural_0039_patch00978.png,33.1988,31.1316,0.8607,30.8211,53.8233,0.7538
agricultural_0039_patch00979.png,33.6432,28.1036,0.8657,31.0338,51.2506,0.7567
agricultural_0039_patch00980.png,30.4627,58.4534,0.8029,28.6725,88.2741,0.6722
agricultural_0039_patch00981.png,31.4663,46.3927,0.8241,29.6688,70.1776,0.7141
agricultural_0039_patch00982.png,32.5673,36.0037,0.8446,30.3564,59.9026,0.7334
agricultural_0039_patch00983.png,33.6196,28.2566,0.8721,31.1533,49.8599,0.7671
agricultural_0039_patch00984.png,33.7883,27.1801,0.8652,31.1859,49.4868,0.7581
agricultural_0039_patch00985.png,30.2167,61.8601,0.7872,28.5197,91.4346,0.6487
agricultural_0039_patch00986.png,30.8735,53.1782,0.8111,29.207,78.0522,0.6936
agricultural_0039_patch00987.png,31.8267,42.698,0.8252,29.8164,67.8327,0.7069
agricultural_0039_patch00988.png,33.2387,30.8468,0.8574,31.0769,50.7449,0.7596
agricultural_0039_patch00989.png,33.8187,26.9907,0.8518,31.5778,45.217,0.7594
agricultural_0039_patch00990.png,30.3196,60.4118,0.7803,28.6376,88.9859,0.643
agricultural_0039_patch00991.png,30.659,55.8705,0.7925,29.0029,81.8066,0.6694
agricultural_0039_patch00992.png,31.1977,49.3525,0.801,29.3982,74.6899,0.6802
agricultural_0039_patch00993.png,32.448,37.0066,0.8299,30.5689,57.0418,0.7327
agricultural_0039_patch00994.png,33.5949,28.4179,0.8357,31.7829,43.1311,0.7589
agricultural_0039_patch00995.png,30.4495,58.632,0.7816,28.8613,84.5179,0.651
agricultural_0039_patch00996.png,30.4872,58.1243,0.7817,28.8896,83.9685,0.6571
agricultural_0039_patch00997.png,30.8565,53.3868,0.789,29.2184,77.8466,0.6695
agricultural_0039_patch00998.png,31.6398,44.5758,0.8069,29.9171,66.2774,0.7035
agricultural_0039_patch00999.png,32.9064,33.2999,0.8176,31.3251,47.9263,0.7454
agricultural_0040_patch01000.png,36.1963,15.6117,0.8772,35.3135,19.1306,0.8773
agricultural_0040_patch01001.png,36.2994,15.2456,0.8789,35.4283,18.6316,0.8797
agricultural_0040_patch01002.png,36.3561,15.0479,0.874,35.3993,18.7565,0.8743
agricultural_0040_patch01003.png,36.3383,15.1096,0.875,35.2979,19.1996,0.8756
agricultural_0040_patch01004.png,36.5748,14.3087,0.8793,35.2893,19.2374,0.8781
agricultural_0040_patch01005.png,36.2497,15.4209,0.8776,35.3822,18.8306,0.8777
agricultural_0040_patch01006.png,36.257,15.3952,0.8787,35.3895,18.7989,0.8788
agricultural_0040_patch01007.png,36.3842,14.9505,0.8751,35.3872,18.8086,0.8747
agricultural_0040_patch01008.png,36.3533,15.0575,0.8754,35.2257,19.5214,0.8753
agricultural_0040_patch01009.png,36.7088,13.8741,0.8815,35.3738,18.8668,0.8815
agricultural_0040_patch01010.png,36.1359,15.8304,0.8758,35.2733,19.3086,0.8756
agricultural_0040_patch01011.png,36.1211,15.8845,0.8763,35.1727,19.761,0.8751
agricultural_0040_patch01012.png,36.3337,15.1255,0.876,35.2785,19.2856,0.8763
agricultural_0040_patch01013.png,36.4397,14.7608,0.8787,35.2908,19.2309,0.8791
agricultural_0040_patch01014.png,36.7821,13.6417,0.8836,35.4522,18.5293,0.8839
agricultural_0040_patch01015.png,36.0992,15.9645,0.8743,35.331,19.0537,0.8758
agricultural_0040_patch01016.png,36.1492,15.7818,0.8786,35.2842,19.2601,0.8788
agricultural_0040_patch01017.png,36.471,14.6548,0.8804,35.3154,19.1221,0.8815
agricultural_0040_patch01018.png,36.5498,14.3912,0.8819,35.2647,19.3467,0.8821
agricultural_0040_patch01019.png,36.8128,13.5457,0.8851,35.3609,18.9229,0.8845
agricultural_0040_patch01020.png,36.2489,15.4239,0.8754,35.4782,18.4187,0.8785
agricultural_0040_patch01021.png,36.3238,15.1599,0.8785,35.3395,19.0164,0.8794
agricultural_0040_patch01022.png,36.5137,14.5113,0.8817,35.3155,19.1217,0.8836
agricultural_0040_patch01023.png,36.669,14.0016,0.8858,35.3569,18.9405,0.8868
agricultural_0040_patch01024.png,36.7353,13.7895,0.886,35.2718,19.3154,0.8854
agricultural_0041_patch01025.png,33.5896,28.4527,0.8225,31.4782,46.2662,0.7332
agricultural_0041_patch01026.png,33.6757,27.8941,0.8341,31.2868,48.3505,0.7358
agricultural_0041_patch01027.png,33.6029,28.3655,0.8287,31.5108,45.9195,0.7404
agricultural_0041_patch01028.png,33.5548,28.6813,0.8321,31.531,45.7072,0.7505
agricultural_0041_patch01029.png,33.4427,29.4316,0.8266,31.6589,44.38,0.7566
agricultural_0041_patch01030.png,33.8805,26.6089,0.8253,31.9415,41.5845,0.7492
agricultural_0041_patch01031.png,33.4343,29.4885,0.8253,31.1962,49.3697,0.7361
agricultural_0041_patch01032.png,32.9559,32.9223,0.8204,30.6478,56.0139,0.7124
agricultural_0041_patch01033.png,32.7209,34.7527,0.8212,30.4995,57.9599,0.7199
agricultural_0041_patch01034.png,32.8191,33.9755,0.8291,30.5344,57.4961,0.7352
agricultural_0041_patch01035.png,33.7608,27.3528,0.8308,31.7822,43.1379,0.7547
agricultural_0041_patch01036.png,33.3933,29.7681,0.8265,31.296,48.2482,0.745
agricultural_0041_patch01037.png,32.8299,33.8916,0.8185,30.6034,56.5895,0.7157
agricultural_0041_patch01038.png,32.2794,38.4717,0.8149,29.8443,67.3992,0.7006
agricultural_0041_patch01039.png,32.1145,39.9604,0.8172,29.5904,71.4559,0.6962
agricultural_0041_patch01040.png,33.3026,30.3965,0.8185,31.4366,46.7116,0.7405
agricultural_0041_patch01041.png,33.3181,30.2878,0.8245,31.3428,47.7305,0.749
agricultural_0041_patch01042.png,33.0216,32.4281,0.8254,30.739,54.85,0.7287
agricultural_0041_patch01043.png,32.1594,39.5491,0.8147,29.5517,72.0957,0.688
agricultural_0041_patch01044.png,31.6742,44.2246,0.8134,28.8932,83.9006,0.6611
agricultural_0041_patch01045.png,33.0924,31.9036,0.8047,31.4354,46.7244,0.7319
agricultural_0041_patch01046.png,33.5836,28.4917,0.8193,31.9361,41.6363,0.759
agricultural_0041_patch01047.png,33.5928,28.4316,0.8224,31.652,44.4505,0.7505
agricultural_0041_patch01048.png,32.6944,34.9658,0.8197,30.1476,62.8526,0.7075
agricultural_0041_patch01049.png,31.9233,41.7586,0.8118,29.3457,75.5983,0.6707
agricultural_0042_patch01050.png,29.7141,69.4502,0.8969,28.1933,98.5708,0.8544
agricultural_0042_patch01051.png,30.2407,61.5185,0.8961,28.9087,83.6009,0.8614
agricultural_0042_patch01052.png,30.381,59.5634,0.8795,29.4172,74.3635,0.8484
agricultural_0042_patch01053.png,30.3152,60.4723,0.861,29.5108,72.7783,0.8268
agricultural_0042_patch01054.png,31.0182,51.4349,0.87,29.9049,66.4642,0.8285
agricultural_0042_patch01055.png,29.4377,74.0139,0.8959,27.9932,103.2189,0.8547
agricultural_0042_patch01056.png,30.2044,62.0361,0.8939,28.9075,83.6239,0.8586
agricultural_0042_patch01057.png,30.8651,53.2812,0.8752,29.7069,69.5648,0.8375
agricultural_0042_patch01058.png,31.4086,47.0138,0.8661,30.2578,61.2781,0.8229
agricultural_0042_patch01059.png,31.9974,41.0525,0.8862,30.8186,53.8539,0.8429
agricultural_0042_patch01060.png,29.2344,77.561,0.8904,27.8969,105.5338,0.8447
agricultural_0042_patch01061.png,30.0714,63.965,0.884,28.7032,87.6517,0.8315
agricultural_0042_patch01062.png,31.2674,48.5674,0.8752,29.8128,67.8898,0.823
agricultural_0042_patch01063.png,32.3705,37.6729,0.8742,30.979,51.9013,0.8306
agricultural_0042_patch01064.png,32.8816,33.4906,0.8955,31.7236,43.7239,0.8614
agricultural_0042_patch01065.png,29.5419,72.2581,0.8823,28.3544,94.9808,0.8378
agricultural_0042_patch01066.png,30.1839,62.329,0.8621,28.9625,82.5722,0.8064
agricultural_0042_patch01067.png,31.3475,47.679,0.8605,30.0254,64.6458,0.8074
agricultural_0042_patch01068.png,32.6269,35.5133,0.8762,31.5108,45.9201,0.8419
agricultural_0042_patch01069.png,32.9542,32.9349,0.9025,32.2093,39.0975,0.8798
agricultural_0042_patch01070.png,29.5995,71.306,0.8584,28.7299,87.1147,0.8184
agricultural_0042_patch01071.png,30.4824,58.1887,0.8427,29.4413,73.9527,0.793
agricultural_0042_patch01072.png,31.3194,47.9894,0.8443,30.1386,62.9827,0.7983
agricultural_0042_patch01073.png,32.0324,40.7231,0.8717,31.2906,48.3082,0.8498
agricultural_0042_patch01074.png,32.2022,39.1618,0.8966,31.5874,45.1172,0.8804
agricultural_0043_patch01075.png,30.0925,63.6551,0.819,26.6498,140.6367,0.5883
agricultural_0043_patch01076.png,30.7327,54.93,0.8216,27.3948,118.4689,0.6088
agricultural_0043_patch01077.png,31.3672,47.4633,0.8271,28.2942,96.3083,0.6461
agricultural_0043_patch01078.png,32.5242,36.3628,0.8312,29.9466,65.8292,0.6961
agricultural_0043_patch01079.png,33.2758,30.5846,0.8392,30.9856,51.8229,0.7224
agricultural_0043_patch01080.png,30.5278,57.5834,0.8115,27.3801,118.8692,0.605
agricultural_0043_patch01081.png,30.8565,53.3866,0.8219,27.5237,115.0028,0.6041
agricultural_0043_patch01082.png,31.2075,49.2414,0.8298,27.8461,106.7747,0.6235
agricultural_0043_patch01083.png,32.3075,38.2233,0.8319,29.395,74.7446,0.6801
agricultural_0043_patch01084.png,33.3716,29.9172,0.8366,31.0926,50.562,0.7321
agricultural_0043_patch01085.png,30.8091,53.9718,0.809,27.8063,107.759,0.6162
agricultural_0043_patch01086.png,30.7468,54.7519,0.8232,27.3733,119.0551,0.5986
agricultural_0043_patch01087.png,30.8206,53.8296,0.8281,27.3971,118.4055,0.602
agricultural_0043_patch01088.png,31.7391,43.5686,0.8277,28.6314,89.1123,0.6548
agricultural_0043_patch01089.png,32.9499,32.9678,0.83,30.511,57.8075,0.7192
agricultural_0043_patch01090.png,31.106,50.4059,0.8183,27.9576,104.07,0.6189
agricultural_0043_patch01091.png,31.0099,51.5334,0.8342,27.4921,115.8433,0.6035
agricultural_0043_patch01092.png,30.814,53.9115,0.8285,27.3444,119.8499,0.5947
agricultural_0043_patch01093.png,31.2909,48.3053,0.8291,28.0015,103.022,0.627
agricultural_0043_patch01094.png,32.1558,39.5826,0.8229,29.3326,75.8257,0.6816
agricultural_0043_patch01095.png,31.2587,48.6646,0.8096,28.198,98.4637,0.6199
agricultural_0043_patch01096.png,31.3626,47.5142,0.824,28.0322,102.2955,0.616
agricultural_0043_patch01097.png,31.0973,50.5071,0.8223,27.851,106.6543,0.6086
agricultural_0043_patch01098.png,31.1916,49.4221,0.8273,27.8744,106.0812,0.6167
agricultural_0043_patch01099.png,31.7482,43.4766,0.8244,28.6808,88.1054,0.656
agricultural_0044_patch01100.png,33.3948,29.758,0.9059,32.0587,40.4774,0.8883
agricultural_0044_patch01101.png,33.198,31.1369,0.9058,31.8803,42.1748,0.8867
agricultural_0044_patch01102.png,32.8832,33.4779,0.9041,31.58,45.1945,0.8825
agricultural_0044_patch01103.png,32.883,33.4795,0.8987,31.6547,44.4237,0.8757
agricultural_0044_patch01104.png,33.5351,28.8121,0.904,32.2434,38.7919,0.8839
agricultural_0044_patch01105.png,33.2657,30.6558,0.9142,31.8127,42.8363,0.8944
agricultural_0044_patch01106.png,33.2294,30.9129,0.9163,31.8526,42.4441,0.8965
agricultural_0044_patch01107.png,33.3131,30.3231,0.9163,31.9522,41.4825,0.8952
agricultural_0044_patch01108.png,33.658,28.0081,0.915,32.3052,38.2436,0.8936
agricultural_0044_patch01109.png,34.3788,23.7246,0.9169,32.8655,33.6145,0.8967
agricultural_0044_patch01110.png,32.934,33.0884,0.9098,31.5066,45.9641,0.8887
agricultural_0044_patch01111.png,33.199,31.1301,0.9182,31.7534,43.4247,0.8981
agricultural_0044_patch01112.png,33.5756,28.5446,0.917,32.0678,40.392,0.8971
agricultural_0044_patch01113.png,34.2491,24.4437,0.9159,32.8246,33.9329,0.8976
agricultural_0044_patch01114.png,34.8157,21.4539,0.9163,33.374,29.9003,0.8998
agricultural_0044_patch01115.png,33.1319,31.6146,0.9107,31.767,43.2894,0.8902
agricultural_0044_patch01116.png,33.7305,27.5444,0.9201,32.2643,38.6053,0.9021
agricultural_0044_patch01117.png,34.3743,23.7492,0.922,32.927,33.1424,0.9071
agricultural_0044_patch01118.png,34.9556,20.7741,0.9238,33.5348,28.8138,0.9099
agricultural_0044_patch01119.png,35.2695,19.3256,0.924,33.8808,26.607,0.909
agricultural_0044_patch01120.png,33.9668,26.0857,0.9174,32.5349,36.2738,0.8995
agricultural_0044_patch01121.png,34.5153,22.9905,0.9233,33.0686,32.0793,0.9083
agricultural_0044_patch01122.png,35.1174,20.0143,0.9302,33.5837,28.4915,0.9164
agricultural_0044_patch01123.png,35.3819,18.8319,0.929,33.8925,26.5357,0.9152
agricultural_0044_patch01124.png,35.4291,18.628,0.9273,33.956,26.1507,0.9121
agricultural_0045_patch01125.png,34.8789,21.1442,0.9042,33.7529,27.4024,0.8853
agricultural_0045_patch01126.png,34.5777,22.6625,0.8885,33.4999,29.0462,0.8681
agricultural_0045_patch01127.png,34.5458,22.8299,0.8838,33.4468,29.4036,0.8644
agricultural_0045_patch01128.png,34.9792,20.6617,0.9005,33.7017,27.7274,0.8806
agricultural_0045_patch01129.png,35.1889,19.6873,0.9123,33.8501,26.7962,0.8928
agricultural_0045_patch01130.png,34.6273,22.4053,0.8853,33.6508,28.0543,0.8639
agricultural_0045_patch01131.png,34.5641,22.7338,0.8725,33.5323,28.8306,0.8515
agricultural_0045_patch01132.png,34.518,22.9764,0.8706,33.5208,28.9067,0.8515
agricultural_0045_patch01133.png,34.5471,22.8231,0.8841,33.4739,29.2205,0.865
agricultural_0045_patch01134.png,34.4887,23.1318,0.8904,33.4282,29.53,0.8702
agricultural_0045_patch01135.png,34.5455,22.8311,0.8788,33.4093,29.6589,0.8549
agricultural_0045_patch01136.png,34.6486,22.2956,0.8736,33.6525,28.0435,0.8528
agricultural_0045_patch01137.png,34.4542,23.3163,0.8703,33.4645,29.2842,0.8521
agricultural_0045_patch01138.png,34.141,25.06,0.8714,33.3201,30.2742,0.8535
agricultural_0045_patch01139.png,34.0771,25.4313,0.868,33.1845,31.2343,0.8474
agricultural_0045_patch01140.png,34.4682,23.2414,0.8816,33.4762,29.2051,0.8631
agricultural_0045_patch01141.png,34.6475,22.3015,0.8807,33.8187,26.9902,0.8637
agricultural_0045_patch01142.png,34.3676,23.7857,0.8743,33.6091,28.3249,0.8599
agricultural_0045_patch01143.png,33.9214,26.3596,0.8657,33.2609,30.6896,0.8506
agricultural_0045_patch01144.png,33.7617,27.3469,0.8589,33.0062,32.5429,0.8414
agricultural_0045_patch01145.png,34.3438,23.9168,0.883,33.3864,29.8152,0.8656
agricultural_0045_patch01146.png,34.433,23.4307,0.8793,33.497,29.0654,0.8625
agricultural_0045_patch01147.png,34.1539,24.9858,0.8742,33.3983,29.7335,0.8581
agricultural_0045_patch01148.png,34.0062,25.8502,0.8747,33.2044,31.0915,0.8584
agricultural_0045_patch01149.png,34.0548,25.5623,0.8735,33.2196,30.9827,0.8557
agricultural_0046_patch01150.png,35.2517,19.405,0.9223,32.2334,38.8814,0.8659
agricultural_0046_patch01151.png,35.1376,19.9213,0.9165,32.5382,36.2462,0.8706
agricultural_0046_patch01152.png,35.1456,19.8846,0.9176,32.5165,36.4272,0.8719
agricultural_0046_patch01153.png,34.9874,20.6223,0.9203,32.3306,38.0209,0.8736
agricultural_0046_patch01154.png,34.7144,21.9602,0.9196,32.177,39.3896,0.8737
agricultural_0046_patch01155.png,35.0951,20.1175,0.9145,32.2787,38.4776,0.8626
agricultural_0046_patch01156.png,34.9561,20.7718,0.9127,32.5099,36.4831,0.8697
agricultural_0046_patch01157.png,34.9175,20.9571,0.9231,32.1376,39.7483,0.8736
agricultural_0046_patch01158.png,34.7034,22.0163,0.9281,31.7262,43.6981,0.8728
agricultural_0046_patch01159.png,34.3904,23.6612,0.9302,31.509,45.9386,0.8732
agricultural_0046_patch01160.png,35.03,20.421,0.9169,32.1959,39.2188,0.8676
agricultural_0046_patch01161.png,34.5636,22.7361,0.9172,32.0099,40.935,0.87
agricultural_0046_patch01162.png,34.3623,23.8148,0.9261,31.434,46.7396,0.8698
agricultural_0046_patch01163.png,34.064,25.5082,0.9296,30.9643,52.078,0.8643
agricultural_0046_patch01164.png,33.9763,26.0285,0.9358,30.681,55.5876,0.8667
agricultural_0046_patch01165.png,34.7091,21.9871,0.9185,31.9586,41.4208,0.8692
agricultural_0046_patch01166.png,34.2314,24.5439,0.9235,31.4332,46.7477,0.8681
agricultural_0046_patch01167.png,33.8274,26.9363,0.931,30.6037,56.5863,0.8632
agricultural_0046_patch01168.png,33.6295,28.1925,0.9353,30.2985,60.706,0.8614
agricultural_0046_patch01169.png,33.6761,27.8914,0.9411,30.0633,64.0843,0.8616
agricultural_0046_patch01170.png,34.4722,23.2197,0.9252,31.7129,43.8323,0.8727
agricultural_0046_patch01171.png,33.947,26.2046,0.929,31.1058,50.4077,0.8684
