filename,PSNR,MSE,SSIM
agricultural_0093_patch02347.png,26.7598,137.1207,0.5899
agricultural_0093_patch02348.png,27.8755,106.0559,0.6339
agricultural_0093_patch02349.png,27.8141,107.565,0.618
agricultural_0094_patch02350.png,22.0918,401.6939,0.3808
agricultural_0094_patch02351.png,22.2575,386.659,0.3847
agricultural_0094_patch02352.png,22.4243,372.0891,0.3853
agricultural_0094_patch02353.png,22.5527,361.2554,0.3857
agricultural_0094_patch02354.png,22.6506,353.1959,0.3858
agricultural_0094_patch02355.png,22.1517,396.1992,0.3799
agricultural_0094_patch02356.png,22.3641,377.2869,0.3889
agricultural_0094_patch02357.png,22.4999,365.6714,0.3923
agricultural_0094_patch02358.png,22.6646,352.0621,0.3962
agricultural_0094_patch02359.png,22.7814,342.7233,0.3959
agricultural_0094_patch02360.png,22.2415,388.0841,0.3819
agricultural_0094_patch02361.png,22.451,369.8128,0.3891
agricultural_0094_patch02362.png,22.6029,357.1028,0.3952
agricultural_0094_patch02363.png,22.7813,342.7304,0.3993
agricultural_0094_patch02364.png,22.9196,331.9899,0.4024
agricultural_0094_patch02365.png,22.2852,384.2038,0.3864
agricultural_0094_patch02366.png,22.4826,367.1283,0.3916
agricultural_0094_patch02367.png,22.6621,352.2672,0.3973
agricultural_0094_patch02368.png,22.8428,337.9093,0.4025
agricultural_0094_patch02369.png,22.9988,325.9878,0.4045
agricultural_0094_patch02370.png,22.3578,377.8377,0.3928
agricultural_0094_patch02371.png,22.524,363.6502,0.3942
agricultural_0094_patch02372.png,22.7138,348.0987,0.3975
agricultural_0094_patch02373.png,22.9078,332.893,0.4037
agricultural_0094_patch02374.png,23.0547,321.8154,0.4056
agricultural_0095_patch02375.png,25.4524,185.2868,0.4077
agricultural_0095_patch02376.png,25.6093,178.7102,0.412
agricultural_0095_patch02377.png,25.5865,179.6526,0.4142
agricultural_0095_patch02378.png,25.7147,174.4258,0.4204
agricultural_0095_patch02379.png,26.1109,159.2167,0.4331
agricultural_0095_patch02380.png,25.4641,184.7859,0.4061
agricultural_0095_patch02381.png,25.6531,176.918,0.4131
agricultural_0095_patch02382.png,25.7455,173.1922,0.4173
agricultural_0095_patch02383.png,25.8899,167.5287,0.4247
agricultural_0095_patch02384.png,26.1845,156.5423,0.4319
agricultural_0095_patch02385.png,25.4184,186.7426,0.4092
agricultural_0095_patch02386.png,25.6043,178.9145,0.4129
agricultural_0095_patch02387.png,25.8008,171.0035,0.4125
agricultural_0095_patch02388.png,25.9235,166.2374,0.4178
agricultural_0095_patch02389.png,26.1359,158.3033,0.4248
agricultural_0095_patch02390.png,25.3895,187.9888,0.4134
agricultural_0095_patch02391.png,25.5591,180.7874,0.4149
agricultural_0095_patch02392.png,25.797,171.1525,0.4132
agricultural_0095_patch02393.png,25.8512,169.0287,0.4163
agricultural_0095_patch02394.png,26.0356,162.0037,0.4234
agricultural_0095_patch02395.png,25.3665,188.9849,0.4161
agricultural_0095_patch02396.png,25.5764,180.0712,0.4158
agricultural_0095_patch02397.png,25.7677,172.3102,0.4145
agricultural_0095_patch02398.png,25.8074,170.7427,0.4114
agricultural_0095_patch02399.png,25.9018,167.0707,0.4152
agricultural_0096_patch02400.png,24.0638,255.094,0.4035
agricultural_0096_patch02401.png,23.8975,265.0492,0.3873
agricultural_0096_patch02402.png,23.3688,299.3678,0.36
agricultural_0096_patch02403.png,22.9056,333.0559,0.3302
agricultural_0096_patch02404.png,22.4828,367.1114,0.3167
agricultural_0096_patch02405.png,23.4808,291.7414,0.3882
agricultural_0096_patch02406.png,23.355,300.3208,0.3788
agricultural_0096_patch02407.png,23.1158,317.3198,0.3581
agricultural_0096_patch02408.png,22.7533,344.947,0.3324
agricultural_0096_patch02409.png,22.4407,370.6939,0.3216
agricultural_0096_patch02410.png,23.1435,315.3035,0.3821
agricultural_0096_patch02411.png,23.0196,324.4324,0.3771
agricultural_0096_patch02412.png,22.9344,330.8545,0.3575
agricultural_0096_patch02413.png,22.5754,359.3656,0.3315
agricultural_0096_patch02414.png,22.3635,377.335,0.3192
agricultural_0096_patch02415.png,22.9997,325.9197,0.38
agricultural_0096_patch02416.png,22.8786,335.1348,0.3758
agricultural_0096_patch02417.png,22.8841,334.7118,0.3619
agricultural_0096_patch02418.png,22.5275,363.3574,0.3348
agricultural_0096_patch02419.png,22.3716,376.6338,0.3194
agricultural_0096_patch02420.png,22.8181,339.8399,0.3771
agricultural_0096_patch02421.png,22.6632,352.1806,0.3755
agricultural_0096_patch02422.png,22.6789,350.9037,0.3675
agricultural_0096_patch02423.png,22.3966,374.4735,0.3464
agricultural_0096_patch02424.png,22.3006,382.8426,0.3222
agricultural_0097_patch02425.png,22.4794,367.3983,0.3647
agricultural_0097_patch02426.png,22.1627,395.1929,0.359
agricultural_0097_patch02427.png,21.6179,448.0162,0.3536
agricultural_0097_patch02428.png,21.0068,515.7018,0.3413
agricultural_0097_patch02429.png,20.6355,561.7282,0.3361
agricultural_0097_patch02430.png,22.5517,361.3388,0.362
agricultural_0097_patch02431.png,22.1751,394.063,0.3529
agricultural_0097_patch02432.png,21.4881,461.6058,0.3477
agricultural_0097_patch02433.png,20.8486,534.833,0.3383
agricultural_0097_patch02434.png,20.5533,572.4732,0.3355
agricultural_0097_patch02435.png,22.5803,358.9657,0.3603
agricultural_0097_patch02436.png,22.2675,385.7686,0.3542
agricultural_0097_patch02437.png,21.584,451.5218,0.3476
agricultural_0097_patch02438.png,21.0416,511.5836,0.3424
agricultural_0097_patch02439.png,20.7162,551.3892,0.3406
agricultural_0097_patch02440.png,22.7601,344.409,0.364
agricultural_0097_patch02441.png,22.4786,367.4718,0.3585
agricultural_0097_patch02442.png,21.8586,423.8608,0.3502
agricultural_0097_patch02443.png,21.3579,475.651,0.3457
agricultural_0097_patch02444.png,20.9853,518.2654,0.3425
agricultural_0097_patch02445.png,22.871,335.722,0.3654
agricultural_0097_patch02446.png,22.7313,346.6973,0.3639
agricultural_0097_patch02447.png,22.1617,395.2827,0.3555
agricultural_0097_patch02448.png,21.7118,438.4279,0.3486
agricultural_0097_patch02449.png,21.1535,498.5745,0.3423
agricultural_0098_patch02450.png,24.2081,246.7574,0.7141
agricultural_0098_patch02451.png,24.4696,232.3365,0.7721
agricultural_0098_patch02452.png,24.6826,221.2155,0.8127
agricultural_0098_patch02453.png,25.0108,205.1156,0.827
agricultural_0098_patch02454.png,24.8884,210.98,0.8045
agricultural_0098_patch02455.png,24.2265,245.7156,0.7039
agricultural_0098_patch02456.png,24.4909,231.1995,0.7728
agricultural_0098_patch02457.png,24.6852,221.0844,0.8089
agricultural_0098_patch02458.png,24.9502,207.9986,0.8232
agricultural_0098_patch02459.png,24.6993,220.3675,0.7932
agricultural_0098_patch02460.png,24.4426,233.7851,0.6927
agricultural_0098_patch02461.png,24.5665,227.212,0.7647
agricultural_0098_patch02462.png,24.4607,232.8145,0.7899
agricultural_0098_patch02463.png,24.6963,220.5198,0.8007
agricultural_0098_patch02464.png,24.5793,226.5427,0.7908
agricultural_0098_patch02465.png,24.8326,213.7104,0.7345
agricultural_0098_patch02466.png,24.6691,221.908,0.7672
agricultural_0098_patch02467.png,24.4302,234.4536,0.7735
agricultural_0098_patch02468.png,24.5262,229.3313,0.7738
agricultural_0098_patch02469.png,24.5381,228.7043,0.7723
agricultural_0098_patch02470.png,25.0799,201.8776,0.7485
agricultural_0098_patch02471.png,24.7594,217.3409,0.7512
agricultural_0098_patch02472.png,24.3245,240.231,0.7463
agricultural_0098_patch02473.png,24.4705,232.2919,0.7596
agricultural_0098_patch02474.png,24.5937,225.7949,0.7681
agricultural_0099_patch02475.png,24.9143,209.726,0.8598
agricultural_0099_patch02476.png,25.1078,200.5865,0.8502
agricultural_0099_patch02477.png,24.8644,212.1502,0.8534
agricultural_0099_patch02478.png,24.5035,230.5324,0.8632
agricultural_0099_patch02479.png,24.1946,247.5238,0.8665
agricultural_0099_patch02480.png,25.1524,198.5372,0.8442
agricultural_0099_patch02481.png,25.1243,199.8248,0.8311
agricultural_0099_patch02482.png,24.7656,217.0322,0.8464
agricultural_0099_patch02483.png,24.3258,240.1601,0.8565
agricultural_0099_patch02484.png,23.9671,260.8357,0.8626
agricultural_0099_patch02485.png,25.2,196.3742,0.858
agricultural_0099_patch02486.png,25.215,195.6948,0.853
agricultural_0099_patch02487.png,24.86,212.3626,0.8607
agricultural_0099_patch02488.png,24.225,245.7986,0.8586
agricultural_0099_patch02489.png,23.7412,274.7627,0.8559
agricultural_0099_patch02490.png,25.1436,198.9411,0.8737
agricultural_0099_patch02491.png,25.1105,200.4602,0.8737
agricultural_0099_patch02492.png,24.7518,217.7214,0.877
agricultural_0099_patch02493.png,24.2174,246.2272,0.8607
agricultural_0099_patch02494.png,23.8794,266.1606,0.8532
agricultural_0099_patch02495.png,25.2004,196.3532,0.8801
agricultural_0099_patch02496.png,24.8656,212.0886,0.8805
agricultural_0099_patch02497.png,24.3908,236.5946,0.871
agricultural_0099_patch02498.png,24.1248,251.5337,0.8565
agricultural_0099_patch02499.png,23.9626,261.1051,0.8448
